t_s	x_mm	y_mm	z_mm	roll_rad	pitch_rad	yaw_rad	fx_N	fy_N	fz_N
25.730420	537.872406	95.366051	98.665276	0.000176	0.000193	1.569996	10.041967	11.317895	10.030318
25.750507	537.496328	95.042762	98.688493	0.000145	0.000086	1.570096	11.171998	7.160060	9.919284
25.770439	537.312244	94.798526	98.713862	0.000039	0.000117	1.569996	7.286813	3.631373	9.964667
25.790427	537.048901	94.621886	98.654067	0.000177	0.000192	1.569996	5.856869	4.339861	10.009139
25.810411	536.663416	94.268052	98.664718	0.000070	0.000224	1.570096	8.468549	6.319333	10.001416
25.830441	536.447890	94.117674	98.689748	0.000177	0.000192	1.570096	5.488274	5.085302	10.049354
25.850473	536.019928	93.708236	98.666562	0.000177	0.000192	1.570096	8.780107	9.726703	9.845404
25.870419	535.835152	93.548900	98.703304	0.000145	0.000086	1.570096	11.782938	11.629873	9.645029
25.890421	535.643139	93.385676	98.688442	0.000145	0.000086	1.570096	15.536133	11.592768	9.451382
25.910414	535.201977	92.969714	98.704160	0.000145	0.000086	1.569996	4.639499	3.663182	9.612569
25.930447	534.936293	92.766613	98.683214	0.000177	0.000192	1.569996	5.640828	5.176937	9.701108
25.950390	534.499963	92.444881	98.658964	0.000070	0.000224	1.570096	5.723828	3.009224	9.895976
25.970419	534.278501	92.324441	98.631743	0.000102	0.000330	1.569996	9.063052	3.069835	9.921618
25.990422	533.801532	92.240228	98.658391	0.000070	0.000224	1.569896	11.819871	0.131687	9.880180
26.010430	533.605975	92.308945	98.625017	0.000101	0.000330	1.569896	9.449816	-1.659859	9.895458
26.030428	533.439259	92.425732	98.654863	-0.000037	0.000255	1.569896	8.670982	-5.524019	9.993599
26.050551	533.058439	92.717379	98.651190	-0.000143	0.000286	1.569896	10.597777	-10.518493	10.207512
26.070429	532.639420	93.013495	98.584199	-0.000081	0.000499	1.569796	9.011348	-9.758405	10.317942
26.090420	532.522362	93.182808	98.659124	-0.000144	0.000286	1.569796	8.648356	-8.997647	10.356448
26.110422	532.308101	93.357104	98.625557	-0.000113	0.000393	1.569796	10.846799	-10.717708	10.339970
26.130484	531.998507	93.660304	98.666778	-0.000357	0.000348	1.569696	23.907287	-19.435644	10.003553
26.150442	531.773153	93.854032	98.633122	-0.000220	0.000423	1.569696	18.833314	-16.629034	9.908088
26.170473	531.585835	94.042571	98.662528	-0.000251	0.000316	1.569796	11.209473	-11.751625	9.919423
26.190421	531.226830	94.369549	98.640387	-0.000221	0.000423	1.569796	14.014232	-14.650346	9.821903
26.210419	531.041623	94.500539	98.618617	-0.000221	0.000423	1.569796	11.385578	-13.979590	9.833014
26.230443	530.834196	94.677432	98.635880	-0.000221	0.000423	1.569796	10.033226	-12.679961	9.852028
26.250421	530.483734	95.034164	98.625501	-0.000115	0.000392	1.569796	9.216942	-9.444363	9.869447
26.270443	530.329486	95.240164	98.636930	-0.000115	0.000392	1.569796	10.478552	-10.570730	9.887456
26.290452	530.152792	95.407560	98.666013	-0.000252	0.000316	1.569796	18.834694	-16.155107	9.778500
26.310444	529.759662	95.713593	98.661088	-0.000253	0.000315	1.569796	10.324481	-11.494007	9.743653
26.330426	529.419666	96.048729	98.650383	-0.000253	0.000315	1.569696	15.568431	-15.800123	9.742327
26.350445	529.204644	96.220118	98.616372	-0.000223	0.000422	1.569796	13.401591	-14.357240	9.765060
26.370999	528.833397	96.563119	98.593548	-0.000086	0.000498	1.569896	7.793399	-9.148699	9.914767
26.390419	528.708141	96.726097	98.616710	-0.000116	0.000392	1.569896	5.875810	-6.455518	10.007764
26.410444	528.500093	96.900840	98.633442	-0.000117	0.000391	1.569896	9.327044	-9.173695	10.094610
26.430423	528.190437	97.225335	98.634369	-0.000254	0.000314	1.569796	19.782998	-17.672850	10.059405
26.450444	527.984840	97.342764	98.600189	-0.000224	0.000421	1.569696	18.030357	-16.312391	10.036398
26.470401	527.610338	97.740561	98.627765	-0.000118	0.000391	1.569796	8.508835	-10.649461	10.151091
26.490420	527.425876	97.901644	98.605489	-0.000225	0.000421	1.569796	12.660884	-11.768759	10.142330
26.510420	527.060822	98.245751	98.632851	-0.000118	0.000391	1.569796	8.930816	-8.401158	10.177219
26.530421	526.865021	98.426159	98.610489	-0.000118	0.000391	1.569896	7.418377	-6.646060	10.218984
26.550444	526.656513	98.599213	98.626799	-0.000118	0.000391	1.569896	9.698329	-7.335071	10.254439
26.570627	526.314954	98.929502	98.615200	-0.000119	0.000391	1.569796	12.598678	-11.628860	10.316679
26.590422	526.106311	99.102052	98.631382	-0.000119	0.000391	1.569796	10.565843	-12.643434	10.341733
26.610420	525.890492	99.270351	98.596906	-0.000090	0.000498	1.569796	8.105778	-11.830140	10.379345
26.630423	525.545746	99.656085	98.635670	-0.000120	0.000391	1.569796	9.855908	-12.646910	10.370509
26.650468	525.399873	99.805692	98.646343	-0.000120	0.000391	1.569796	6.028942	-7.836908	10.375838
26.670494	524.973359	100.228385	98.639661	-0.000013	0.000361	1.569996	2.792524	-2.467055	10.385437
26.690427	524.589330	100.505881	98.632838	-0.000121	0.000390	1.569796	11.959718	-9.341755	10.290536
26.710460	524.433183	100.707288	98.643364	-0.000121	0.000390	1.569896	11.423974	-12.466773	10.243006
26.730420	524.224064	100.878099	98.659107	-0.000121	0.000390	1.569896	7.633836	-10.903471	10.234598
26.750513	523.871174	101.256958	98.646769	-0.000121	0.000390	1.569896	6.770441	-10.638516	10.189736
26.770420	523.672048	101.374878	98.662383	-0.000122	0.000390	1.569796	7.385854	-11.222329	10.139725
26.790387	523.318849	101.752823	98.649879	-0.000122	0.000390	1.569896	9.372077	-8.007110	9.985757
26.810448	523.098042	101.942292	98.665362	-0.000015	0.000361	1.569896	7.550905	-7.190806	9.921181
26.830682	522.763004	102.303723	98.703034	-0.000151	0.000282	1.569896	13.415579	-8.861582	9.772300
26.850421	522.587730	102.408378	98.680038	-0.000258	0.000311	1.569796	14.844625	-12.337146	9.687172
26.870420	522.349368	102.645258	98.645032	-0.000123	0.000390	1.569796	9.786196	-12.424523	9.712706
26.890423	522.013932	103.005463	98.682431	-0.000259	0.000310	1.569796	6.935742	-11.550661	9.773920
26.910420	521.795963	103.137354	98.647345	-0.000123	0.000389	1.569796	9.452118	-11.246909	9.761707
26.930420	521.575878	103.357902	98.662483	-0.000124	0.000389	1.569796	8.894963	-9.534626	9.753238
26.950439	521.161690	103.697292	98.604170	-0.000096	0.000497	1.569796	5.678089	-8.158311	9.810013
26.970507	521.031159	103.911701	98.676352	-0.000152	0.000282	1.569796	8.772676	-9.420987	9.829479
26.990428	520.825660	104.055595	98.641140	-0.000232	0.000417	1.569796	13.342331	-11.309161	9.811978
27.010422	520.467427	104.484975	98.677953	-0.000260	0.000309	1.569796	11.816612	-14.596237	9.815552
27.030544	520.302856	104.678966	98.637711	-0.000233	0.000417	1.569796	10.298136	-14.505925	9.845702
27.050444	520.272939	105.010615	98.620786	-0.000205	0.000524	1.569796	-2.646905	-18.221351	10.289253
27.070439	520.415654	105.179608	98.656053	-0.000125	0.000389	1.569796	-3.650213	-13.398268	10.500076
27.090432	520.524611	105.328697	98.578983	0.000037	0.000576	1.569796	-7.084503	-9.450959	10.657531
27.110421	520.907002	105.697807	98.627344	0.000117	0.000441	1.569996	-17.160950	-9.460053	11.246215
27.130443	521.225151	105.944315	98.568074	0.000172	0.000656	1.569896	-14.636864	-9.035790	11.512716
27.150446	521.412240	106.113383	98.586064	0.000172	0.000656	1.569996	-16.904381	-11.220480	11.662906
27.170521	521.618883	106.294076	98.615976	0.000145	0.000549	1.569996	-13.524969	-10.886965	11.594939
27.190443	521.943939	106.544912	98.606498	0.000172	0.000656	1.569896	-11.107096	-10.963432	11.337157
27.210395	522.150496	106.725691	98.636254	0.000145	0.000549	1.569996	-9.226797	-8.299848	11.075765
27.230442	522.330367	106.890731	98.603596	0.000172	0.000656	1.569996	-10.724631	-9.549416	10.852770
27.250385	522.714851	107.177005	98.638867	0.000172	0.000656	1.569896	-12.594241	-6.936393	10.435083
27.270442	522.861698	107.322616	98.623179	0.000172	0.000656	1.569996	-14.055922	-7.568955	10.297295
27.290442	523.048513	107.491954	98.640684	0.000172	0.000656	1.569996	-13.160765	-6.698500	10.100217
27.310721	523.434560	107.838156	98.636989	0.000172	0.000657	1.569996	-11.304438	-5.967078	9.779511
27.330419	523.621269	108.007598	98.654320	0.000172	0.000657	1.569996	-10.004344	-7.358635	9.634554
27.350465	523.827520	108.188686	98.683573	0.000144	0.000549	1.569996	-8.311976	-8.715430	9.513383
27.370420	524.204554	108.471142	98.667365	0.000172	0.000657	1.569996	-15.918118	-14.884200	9.729723
27.390513	524.391138	108.640705	98.684472	0.000172	0.000657	1.569996	-15.438408	-12.585226	9.793159
27.410421	524.796295	108.998986	98.691790	0.000144	0.000549	1.569996	-14.167821	-8.095935	9.822799
27.430419	524.934156	109.080820	98.663470	0.000171	0.000657	1.569896	-13.376232	-8.519567	9.876604
27.450443	525.120620	109.250501	98.680349	0.000171	0.000657	1.569996	-16.149467	-11.571786	10.042156
27.470499	525.466013	109.573674	98.641863	0.000171	0.000657	1.569996	-6.545560	-6.623315	9.962982
27.490419	525.682917	109.702516	98.670535	0.000144	0.000549	1.569896	-9.469587	-7.669188	9.946872
27.510422	525.869260	109.872317	98.687185	0.000144	0.000549	1.569896	-8.028301	-6.426501	9.865431
27.530446	526.234788	110.207831	98.669467	0.000171	0.000657	1.569996	-17.735593	-12.686485	10.202931
27.550425	526.381096	110.353995	98.652643	0.000171	0.000657	1.569996	-17.232571	-11.736783	10.333476
27.570445	526.650358	110.514084	98.675398	0.000144	0.000549	1.569896	-11.491263	-7.079406	10.260219
27.590421	527.015636	110.849838	98.657091	0.000171	0.000657	1.569996	-16.566117	-12.528304	10.491791
27.610463	527.221308	111.031501	98.685292	0.000143	0.000549	1.569996	-13.566984	-12.225764	10.516014
27.630421	527.586373	111.367463	98.666568	0.000171	0.000657	1.569996	-11.321222	-8.650695	10.252771
27.650420	527.803087	111.496456	98.694595	0.000143	0.000549	1.569896	-10.061052	-7.749585	10.175417
27.670569	528.167973	111.832587	98.675453	0.000170	0.000657	1.569996	-15.988977	-10.950399	10.139064
27.690421	528.313994	111.979040	98.658007	0.000170	0.000657	1.569996	-19.507413	-14.260318	10.351175
27.710421	528.504039	112.092237	98.622691	0.000198	0.000765	1.569896	-13.859058	-11.945009	10.305618
27.730380	528.895287	112.444446	98.666118	0.000170	0.000657	1.569996	-9.480671	-7.789582	10.010220
27.750483	529.100630	112.626431	98.693743	0.000143	0.000549	1.569996	-12.338931	-8.716898	9.987840
27.770489	529.495904	112.921707	98.685609	0.000143	0.000549	1.569996	-4.124081	-3.769209	9.559484
27.790500	529.629228	113.060894	98.707050	0.000143	0.000549	1.569996	-5.284357	-4.968762	9.447968
27.810431	529.838723	113.185817	98.683167	0.000143	0.000549	1.569896	-7.463233	-5.739566	9.366314
27.830564	530.262347	113.558019	98.707843	0.000143	0.000549	1.569996	-12.518441	-9.924683	9.480151
27.850453	530.460423	113.736017	98.683692	0.000143	0.000549	1.569996	-14.428382	-12.093713	9.710289
27.870473	530.638916	113.902386	98.647471	0.000170	0.000657	1.569996	-9.312303	-10.088117	9.747634
27.890449	531.093193	114.233447	98.683497	0.000143	0.000549	1.569996	-11.540285	-11.471861	9.918889
27.910460	531.476536	114.582270	98.673898	0.000142	0.000549	1.569996	-9.076615	-8.920949	10.071475
27.930419	531.613999	114.664371	98.643419	0.000170	0.000657	1.569996	-10.044931	-7.926701	10.096978
27.950445	531.811850	114.842577	98.618658	0.000170	0.000657	1.569996	-14.346586	-8.935336	10.232596
27.970428	532.265827	115.173886	98.653816	0.000142	0.000549	1.569996	-10.218439	-6.220830	10.190944
27.990418	532.391723	115.309240	98.623081	0.000169	0.000657	1.569996	-10.977364	-7.863129	10.185924
28.010438	532.636303	115.515584	98.683007	0.000142	0.000549	1.569996	-10.515482	-7.657061	10.159039
28.030378	533.019129	115.864890	98.672278	0.000142	0.000549	1.569996	-12.705430	-14.101174	10.316881
28.050442	533.208881	116.012119	98.634961	0.000061	0.000684	1.569996	-12.743977	-14.280421	10.377460
28.070442	533.393958	116.183122	98.649284	0.000061	0.000684	1.569996	-10.221152	-12.336723	10.323058
28.090420	533.760188	116.609821	98.689752	0.000142	0.000550	1.569996	-7.210161	-5.760278	10.144729
28.110445	533.905351	116.757118	98.670514	0.000142	0.000550	1.569996	-6.129377	-4.026781	10.008640
28.130426	534.235370	117.075627	98.665284	0.000142	0.000550	1.569896	-11.495995	-7.894014	10.137000
28.150420	534.408490	117.300288	98.679297	0.000142	0.000550	1.569996	-5.913074	-3.636029	10.000559
28.170422	534.593284	117.471558	98.693260	0.000142	0.000550	1.569996	-9.559819	-8.870708	10.008247
28.190480	534.975170	117.855675	98.681072	0.000034	0.000577	1.569996	-8.918710	-14.281130	10.122163
28.210420	535.100571	117.991500	98.649460	0.000060	0.000684	1.569896	-7.829552	-13.309903	10.093629
28.230421	535.325616	118.247805	98.656617	0.000060	0.000684	1.569996	-10.454496	-13.406872	10.156704
28.250891	535.690668	118.675590	98.695870	0.000141	0.000550	1.569996	-16.498305	-11.177073	10.437349
28.270418	535.868124	118.842929	98.657382	0.000168	0.000658	1.569896	-15.031599	-11.357885	10.486456
28.290420	536.052573	119.014526	98.670874	0.000168	0.000658	1.569896	-11.226769	-11.017626	10.395661
28.310447	536.440657	119.403693	98.709682	0.000033	0.000577	1.569996	-6.631569	-10.081206	10.076128
28.330458	536.565768	119.539789	98.677594	0.000060	0.000684	1.569896	-9.007787	-13.636540	10.050855
28.350542	536.757588	119.776948	98.702854	0.000033	0.000577	1.569996	-10.106966	-14.182940	9.989329
28.370419	537.118999	120.116353	98.677067	0.000059	0.000684	1.569896	-9.629741	-11.547126	9.901888
28.390442	537.423815	120.509448	98.669772	0.000167	0.000658	1.569996	-7.732569	-4.801063	9.637717
28.410390	537.627386	120.693145	98.694753	0.000140	0.000550	1.569996	-10.765547	-7.928774	9.666912
28.430420	537.811423	120.865129	98.707712	0.000140	0.000550	1.569996	-11.724595	-10.660415	9.734757
28.450510	538.179732	121.270534	98.693106	0.000140	0.000550	1.569996	-6.643569	-8.110132	9.580054
28.470438	538.375397	121.423154	98.705892	0.000032	0.000577	1.569996	-5.831108	-9.356410	9.519239
28.490392	538.684259	121.793157	98.645407	0.000059	0.000684	1.569996	-7.222831	-11.596469	9.545963
28.510423	538.875068	121.969616	98.710447	0.000032	0.000577	1.569996	-8.238090	-10.946779	9.644843
28.530421	539.071282	122.149398	98.682544	0.000032	0.000577	1.569896	-11.121157	-11.238567	9.727529
28.550421	539.375019	122.543468	98.674003	0.000140	0.000550	1.569996	-10.422327	-8.934718	9.866541
28.570428	539.558643	122.715836	98.686405	0.000140	0.000550	1.569996	-14.434220	-13.611230	10.180451
28.590444	539.746986	122.864521	98.646213	0.000058	0.000685	1.569996	-6.745646	-11.100431	10.226210
28.610440	540.121204	123.275219	98.682693	0.000031	0.000577	1.569996	-8.797214	-11.681786	10.246593
28.630478	540.441467	123.592070	98.620845	0.000058	0.000685	1.569896	-7.353739	-10.049643	10.139521
28.650422	540.612479	123.818716	98.632895	0.000058	0.000685	1.569996	-9.236592	-10.989466	10.083531
28.670441	540.803493	124.022608	98.656867	0.000139	0.000550	1.569996	-7.860066	-8.945470	10.001723
28.690389	541.170048	124.367979	98.680718	0.000139	0.000550	1.569896	-14.921281	-10.811368	10.212933
28.710419	541.340812	124.594849	98.692568	0.000139	0.000550	1.569996	-13.721490	-12.005998	10.343466
28.730400	541.516965	124.763381	98.651596	0.000165	0.000658	1.569896	-11.644264	-10.940427	10.351335
28.750422	541.894925	125.151340	98.634155	0.000057	0.000685	1.569896	-11.197670	-12.656443	10.384448
28.770420	542.077965	125.324245	98.645758	0.000057	0.000685	1.569896	-12.023204	-14.189396	10.433080
28.790420	542.280422	125.508997	98.669284	0.000031	0.000577	1.569896	-7.410600	-10.974894	10.338638
28.810505	542.614896	125.924426	98.639329	0.000165	0.000658	1.569996	-9.697550	-9.664077	10.141750
28.830393	542.797766	126.097481	98.650709	0.000165	0.000658	1.569896	-9.675376	-9.240609	10.039515
28.850559	543.162569	126.478563	98.673321	0.000056	0.000685	1.569996	-17.367910	-15.200260	10.314652
28.870419	543.345310	126.651736	98.684551	0.000056	0.000685	1.569996	-11.591580	-13.737522	10.267556
28.890442	543.540452	126.832508	98.654676	0.000056	0.000685	1.569896	-7.968144	-11.923617	10.073257
28.910503	543.893025	127.233410	98.676840	0.000056	0.000685	1.569996	-15.935207	-18.206702	10.223057
28.930422	544.075597	127.406732	98.687847	0.000056	0.000685	1.569896	-13.851511	-14.365659	10.231502
28.950417	544.238366	127.630245	98.645685	0.000082	0.000793	1.569996	-10.889389	-9.469543	10.077153
28.970420	544.669799	128.044277	98.724944	0.000138	0.000551	1.569896	-8.637600	-9.959251	9.807860
28.990502	544.805131	128.162409	98.690156	0.000056	0.000685	1.569896	-12.639194	-12.301187	9.828913
29.010423	545.026560	128.422068	98.693254	0.000056	0.000685	1.569896	-13.304737	-13.635047	9.869614
29.030462	545.378828	128.850768	98.673240	0.000163	0.000659	1.569996	-5.241626	-7.593571	9.577254
29.050425	545.592322	129.016850	98.695756	0.000029	0.000577	1.569896	-9.338090	-10.284031	9.622060
29.070493	545.749712	129.264525	98.706247	0.000137	0.000551	1.569896	-8.882791	-10.026025	9.616900
29.090485	546.029121	129.685257	98.681480	0.000163	0.000659	1.569996	-12.138419	-11.503650	9.683230
29.110403	546.217561	129.925579	98.703790	0.000137	0.000551	1.569996	-8.671847	-8.853769	9.654160
29.130420	546.398379	130.134686	98.714078	0.000029	0.000577	1.569996	-8.323888	-11.030817	9.744284
29.150491	546.677220	130.555908	98.688888	0.000054	0.000685	1.569996	-15.803723	-19.448902	10.410773
29.170428	546.819616	130.705798	98.665378	0.000054	0.000685	1.569896	-15.627078	-15.630679	10.601984
29.190443	546.963300	131.008653	98.675455	0.000162	0.000659	1.569996	-11.366296	-9.978783	10.532919
29.210402	547.286016	131.368111	98.661809	0.000054	0.000685	1.569896	-15.631321	-17.340097	10.814915
29.230490	547.473861	131.608967	98.683704	0.000028	0.000577	1.569896	-9.395889	-11.959072	10.685978
29.250425	547.751753	132.030991	98.657767	0.000053	0.000685	1.569996	-8.350373	-12.344530	10.371191
29.270423	547.868210	132.228332	98.675505	0.000053	0.000685	1.569996	-5.961053	-12.356022	10.157992
29.290420	548.049599	132.402732	98.685241	0.000053	0.000685	1.569896	-10.431588	-17.501678	10.164512
29.310455	548.393163	132.892615	98.716535	0.000135	0.000551	1.569896	-7.999445	-5.500989	9.968509
29.330420	548.561089	133.122005	98.726121	0.000135	0.000551	1.569896	-8.598139	-4.712219	9.857425
29.350420	548.748318	133.363395	98.747631	0.000109	0.000443	1.569896	-8.420386	-5.614902	9.743670
29.370456	549.018108	133.782052	98.667128	0.000160	0.000659	1.569996	-10.327979	-10.215195	9.770346
